Main_Stat,Main_Growth,Main_Base,Main_Base_Rank,Main_True_Rank,Sub_Stat,Sub_Growth,Sub_Base,Sub_Base_Rank,Sub_True_Rank,Result_Stat,Result_Growth,Result_Base,Result_Base_Rank,Result_True_Rank,Main_Result,Sub_Result,Type,Main,Sub,Rarity
823,5,170,1,1,221,2,80,5,6,137,2,80,5,6,0,1,Good,Niton,Durahan,6
823,5,170,1,1,221,2,80,5,6,213,5,170,1,1,1,0,Good,Pixie,Wracky,28
823,5,170,1,1,221,2,80,5,6,220,5,170,1,1,0,0,Good,Pixie,Pixie,10
823,5,170,1,1,573,3,100,5,4,222,5,170,1,1,1,0,Not Good,Pixie,Wracky,16
823,5,170,1,1,573,3,100,5,4,240,5,170,1,1,0,0,Not Good,Pixie,Pixie,5
823,5,170,1,1,573,3,100,5,4,174,4,130,3,3,0,0,Not Good,Pixie,Zuum,31
823,5,170,1,1,573,3,100,5,4,181,3,120,2,2,0,0,Not Good,Zuum,Pixie,14
823,5,170,1,1,546,4,140,2,1,199,4,140,2,2,0,0,Good,Wracky,Pixie,9
823,5,170,1,1,546,4,140,2,1,201,4,150,2,2,0,0,Good,Wracky,Wracky,21
823,5,170,1,1,546,4,140,2,1,290,5,170,1,1,1,0,Good,Pixie,Wracky,55
823,5,170,1,1,273,5,160,1,4,212,5,170,1,1,1,0,Not Good,Pixie,Wracky,16
823,5,170,1,1,273,5,160,1,4,205,5,170,1,1,0,0,Not Good,Pixie,Suezo,33
823,5,170,1,1,273,5,160,1,4,226,5,170,1,1,0,0,Not Good,Pixie,Pixie,6
823,5,170,1,1,273,5,160,1,4,212,5,170,1,1,0,0,Not Good,Pixie,Tiger,16
823,5,170,1,1,524,5,160,1,1,296,5,170,1,1,0,0,Unsure,Pixie,Kato,16
823,5,170,1,1,524,5,160,1,1,313,5,170,1,1,1,0,Unsure,Pixie,Wracky,16
823,5,170,1,1,524,5,160,1,1,321,5,170,1,1,0,0,Unsure,Dragon,Pixie,11
823,5,170,1,1,524,5,160,1,1,298,5,190,1,1,0,0,Unsure,Pixie,Dragon,31
787,4,140,1,1,823,5,170,1,1,329,5,170,1,1,0,0,Unsure,Gali,Pixie,23
787,4,140,1,1,823,5,170,1,1,404,5,160,1,1,0,0,Unsure,Gali,Gali,5
787,4,140,1,1,823,5,170,1,1,360,5,170,1,1,0,1,Unsure,Pixie,Wracky,9
787,4,140,1,1,823,5,170,1,1,314,5,170,1,1,0,0,Unsure,Pixie,Gali,19
787,4,140,1,1,823,5,170,1,1,357,4,140,1,1,0,0,Unsure,Plant,Pixie,11
787,4,140,1,1,487,3,140,3,3,169,4,120,3,3,0,0,Unsure,Gali,Golem,22
787,4,140,1,1,487,3,140,3,3,197,3,140,3,3,0,1,Unsure,Golem,Zilla,10
787,4,140,1,1,487,3,140,3,3,159,4,110,3,3,0,0,Unsure,Golem,Gali,19
787,4,140,1,1,487,3,140,3,3,167,3,110,4,3,0,0,Unsure,Plant,Golem,12
787,4,140,1,1,487,3,140,3,3,197,4,140,1,1,1,0,Unsure,Gali,Plant,12
787,4,140,1,1,682,3,130,3,4,204,4,140,1,1,1,0,Up to You,Gali,Plant,11
787,4,140,1,1,682,3,130,3,4,204,4,140,2,2,0,0,Up to You,Jell,Gali,10
787,4,140,1,1,682,3,130,3,4,203,3,130,3,3,0,1,Up to You,Jell,Hare,5
787,4,140,1,1,682,3,130,3,4,223,4,150,1,1,0,0,Up to You,Jell,Plant,5
787,4,140,1,1,682,3,130,3,4,212,4,130,2,2,0,0,Up to You,Jell,Jell,3
787,4,140,1,1,682,3,130,3,4,174,3,110,4,2,0,0,Up to You,Gali,Hare,11
787,4,140,1,1,682,3,130,3,4,204,4,140,1,1,1,0,Up to You,Gali,Plant,11
787,4,140,1,1,682,3,130,3,4,205,5,150,1,1,0,0,Up to You,Gali,Jell,21
787,4,140,1,1,221,2,80,5,6,202,5,160,1,1,0,0,Not Good,Gali,Gali,16
787,4,140,1,1,221,2,80,5,6,79,2,30,6,5,0,0,Not Good,Niton,Niton,10
787,4,140,1,1,221,2,80,5,6,169,3,120,2,3,0,0,Not Good,Plant,Plant,14
787,4,140,1,1,573,3,100,5,4,141,3,80,6,4,0,0,Up to You,Zuum,Plant,9
787,4,140,1,1,573,3,100,5,4,152,3,100,6,6,0,0,Up to You,Zuum,Gali,18
787,4,140,1,1,573,3,100,5,4,161,3,100,5,5,0,1,Up to You,Zuum,Mock,9
787,4,140,1,1,573,3,100,5,4,201,4,140,1,1,1,0,Up to You,Gali,Plant,12
787,4,140,1,1,573,3,100,5,4,192,4,140,1,1,0,0,Up to You,Gali,Zuum,24
787,4,140,1,1,546,4,140,2,1,241,4,140,1,1,1,0,Not Good,Gali,Plant,39
787,4,140,1,1,546,4,140,2,1,268,5,160,1,1,0,0,Not Good,Gali,Gali,17
787,4,140,1,1,546,4,140,2,1,190,4,140,2,1,0,1,Not Good,Wracky,Henger,17
787,4,140,1,1,273,5,160,1,4,202,5,160,1,1,0,0,Up to You,Gali,Suezo,21
787,4,140,1,1,273,5,160,1,4,189,4,140,1,1,1,0,Up to You,Gali,Plant,11
787,4,140,1,1,273,5,160,1,4,209,5,160,1,1,0,0,Up to You,Gali,Tiger,11
787,4,140,1,1,273,5,160,1,4,199,4,150,1,1,0,0,Up to You,Plant,Suezo,10
787,4,140,1,1,273,5,160,1,4,199,5,150,1,1,0,0,Up to You,Suezo,Gali,10
787,4,140,1,1,273,5,160,1,4,176,3,120,2,3,0,0,Up to You,Plant,Tiger,5
787,4,140,1,1,273,5,160,1,4,196,4,140,1,1,0,0,Up to You,Suezo,Plant,5
787,4,140,1,1,273,5,160,1,4,186,4,130,3,2,0,0,Up to You,Tiger,Gali,5
787,4,140,1,1,273,5,160,1,4,216,5,160,1,1,0,0,Up to You,Gali,Gali,4
787,4,140,1,1,273,5,160,1,4,176,3,120,2,2,0,0,Up to You,Plant,Plant,4
787,4,140,1,1,273,5,160,1,4,193,4,130,3,3,0,0,Up to You,Tiger,Tiger,3
650,4,140,2,2,600,4,150,2,2,221,5,170,1,1,0,0,Not Good,Dragon,Pixie,13
650,4,140,2,2,600,4,150,2,2,228,5,170,1,1,0,0,Not Good,Pixie,Pixie,5
650,4,140,2,2,600,4,150,2,2,168,3,110,3,4,0,0,Not Good,Golem,Golem,6
650,4,140,2,2,600,4,150,2,2,266,4,140,2,1,1,0,Not Good,Dragon,Golem,13
650,4,140,2,2,600,4,150,2,2,308,5,160,2,1,0,0,Not Good,Dragon,Dragon,5
650,4,140,2,2,600,5,170,1,1,203,5,160,1,1,0,0,Up to You,Dragon,Gali,16
650,4,140,2,2,600,5,170,1,1,217,5,160,2,1,0,0,Up to You,Dragon,Dragon,6
650,4,140,2,2,600,5,170,1,1,183,4,140,2,3,1,0,Up to You,Dragon,Golem,16
650,4,140,2,2,600,5,170,1,1,160,3,110,3,4,0,0,Up to You,Golem,Golem,8
650,4,140,2,2,600,5,170,1,1,196,5,160,1,1,0,0,Up to You,Dragon,Kato,33
600,4,150,2,2,650,4,140,2,2,226,5,170,1,1,0,0,Not Good,Pixie,Pixie,6
600,4,150,2,2,650,4,140,2,2,149,3,100,4,4,0,0,Not Good,Golem,Jell,10
600,4,150,2,2,650,4,140,2,2,232,5,190,1,1,0,0,Not Good,Pixie,Dragon,19
600,4,150,2,2,650,4,140,2,2,248,4,150,2,1,1,0,Not Good,Jell,Pixie,11
600,4,150,2,2,650,4,140,2,2,241,4,130,2,1,0,0,Not Good,Jell,Golem,11
600,5,170,1,1,650,4,140,2,2,200,5,160,1,1,0,0,Up to You,Dragon,Kato,24
600,5,170,1,1,650,4,140,2,2,157,4,110,3,3,0,0,Up to You,Golem,Gali,9
600,5,170,1,1,650,4,140,2,2,207,5,160,2,2,0,0,Up to You,Dragon,Dragon,8
600,5,170,1,1,650,4,140,2,2,187,4,140,2,3,0,1,Up to You,Dragon,Golem,12
600,5,170,1,1,650,4,140,2,2,207,5,160,1,1,0,0,Up to You,Kato,Dragon,14
999,2,30,6,5,405,2,70,6,6,75,2,30,6,5,1,0,Not Good,Cpandora,Cpandora,54
999,2,30,6,5,405,2,70,6,6,126,2,70,6,6,0,1,Not Good,Mew,Mew,46
280,2,80,6,6,700,4,150,2,2,172,4,140,2,2,0,0,Up to You,Pixie,Durahan,13
280,2,80,6,6,700,4,150,2,2,162,4,130,2,3,0,0,Up to You,Jell,Jell,10
280,2,80,6,6,700,4,150,2,2,102,2,70,4,5,0,0,Up to You,Arrowhead,Arrowhead,9
280,2,80,6,6,700,4,150,2,2,112,3,80,5,5,0,0,Up to You,Durahan,Durahan,10
280,2,80,6,6,700,4,150,2,2,108,2,80,6,6,1,0,Up to You,Arrowhead,Durahan,15
310,3,110,3,4,700,4,140,2,2,143,3,110,4,4,0,0,Up to You,Golem,Monol,13
310,3,110,3,4,700,4,140,2,2,168,3,130,2,4,0,0,Up to You,Plant,Monol,4
310,3,110,3,4,700,4,140,2,2,153,3,120,2,3,0,0,Up to You,Plant,Tiger,8
310,3,110,3,4,700,4,140,2,2,138,3,110,4,5,0,0,Up to You,Golem,Tiger,27
310,3,110,3,4,700,4,140,2,2,173,4,140,1,1,0,0,Up to You,Tiger,Golem,8
280,2,80,6,6,700,4,140,2,2,168,4,140,2,2,0,1,Up to You,Tiger,Monol,16
280,2,80,6,6,700,4,140,2,2,163,4,130,3,3,0,0,Up to You,Tiger,Tiger,11
280,2,80,6,6,700,4,140,2,2,148,3,120,3,5,0,0,Up to You,Durahan,Tiger,27
310,3,110,3,4,700,4,150,2,2,142,3,110,3,4,1,0,Up to You,Golem,Plant,13
310,3,110,3,4,700,4,150,2,2,162,4,130,2,2,0,0,Up to You,Jell,Golem,8
310,3,110,3,4,700,4,150,2,2,128,3,100,4,4,0,0,Up to You,Golem,Jell,24
310,3,110,3,4,690,4,140,2,2,182,3,140,2,3,0,0,Up to You,Monol,Monol,2
310,3,110,3,4,690,4,140,2,2,138,3,110,4,5,0,0,Up to You,Golem,Tiger,27
310,3,110,3,4,690,4,140,2,2,157,3,120,3,3,0,0,Up to You,Monol,Golem,4
310,3,110,3,4,690,4,140,2,2,142,3,110,3,4,1,0,Up to You,Golem,Plant,13
280,2,80,6,6,690,4,140,2,2,148,3,120,3,5,0,0,Up to You,Durahan,Tiger,27
280,2,80,6,6,690,4,140,2,2,172,3,140,2,3,0,0,Up to You,Monol,Monol,9
280,2,80,6,6,690,4,140,2,2,108,2,80,6,6,1,0,Up to You,Arrowhead,Durahan,17
650,4,140,2,2,580,5,170,1,1,195,5,160,1,1,0,0,Up to You,Dragon,Kato,33
650,4,140,2,2,580,5,170,1,1,233,5,170,1,1,0,0,Up to You,Kato,Kato,2
650,4,140,2,2,580,5,170,1,1,202,5,160,1,1,0,0,Up to You,Dragon,Gali,16
650,4,140,2,2,580,5,170,1,1,182,4,140,2,3,1,0,Up to You,Dragon,Golem,16
650,4,140,2,2,580,5,170,1,1,216,5,160,1,1,0,0,Up to You,Kato,Dragon,5
650,4,140,2,2,620,5,170,1,1,161,4,110,3,3,0,0,Up to You,Golem,Gali,12
650,4,140,2,2,620,5,170,1,1,183,4,140,2,3,1,0,Up to You,Dragon,Golem,16
650,4,140,2,2,620,5,170,1,1,196,5,160,1,1,0,0,Up to You,Dragon,Kato,33
650,4,140,2,2,620,5,170,1,1,218,5,160,1,1,0,0,Up to You,Kato,Dragon,5
650,4,140,2,2,620,5,170,1,1,203,5,160,1,1,0,0,Up to You,Dragon,Gali,16
940,4,140,2,2,950,4,150,2,2,172,3,100,4,4,0,0,Unsure,Golem,Jell,19
940,4,140,2,2,950,4,150,2,2,380,4,140,2,2,1,0,Unsure,Dragon,Golem,13
940,4,140,2,2,950,4,150,2,2,206,3,110,3,3,0,0,Unsure,Golem,Golem,6
940,4,140,2,2,950,4,150,2,2,463,4,150,2,1,0,1,Unsure,Jell,Pixie,6
940,4,140,2,2,950,4,150,2,2,246,4,150,1,1,0,0,Unsure,Pixie,Golem,5
940,4,140,2,2,970,5,170,1,1,212,4,140,2,2,1,0,Up to You,Dragon,Golem,16
940,4,140,2,2,970,5,170,1,1,256,5,160,1,1,0,0,Up to You,Kato,Dragon,5
940,4,140,2,2,970,5,170,1,1,278,5,170,1,1,0,1,Up to You,Kato,Gali,2
940,4,140,2,2,970,5,170,1,1,194,4,110,3,3,0,0,Up to You,Golem,Gali,12
940,4,140,2,2,970,5,170,1,1,220,5,160,1,1,0,0,Up to You,Dragon,Kato,33
787,4,140,1,1,291,2,120,2,5,163,3,120,2,2,0,0,Up to You,Plant,Plant,24
787,4,140,1,1,291,2,120,2,5,176,4,140,1,1,1,0,Up to You,Gali,Plant,31
787,4,140,1,1,291,2,120,2,5,165,1,100,6,6,0,0,Up to You,Naga,Naga,3
787,4,140,1,1,291,2,120,2,5,191,3,140,1,1,0,0,Up to You,Gali,Naga,10
787,4,140,1,1,524,5,160,1,1,298,5,160,1,1,0,1,Unsure,Dragon,Kato,14
787,4,140,1,1,524,5,160,1,1,269,5,160,1,1,0,0,Unsure,Dragon,Gali,27
787,4,140,1,1,524,5,160,1,1,177,3,120,2,2,0,0,Unsure,Plant,Plant,9
787,4,140,1,1,524,5,160,1,1,372,5,170,1,1,0,0,Unsure,Kato,Gali,4
487,3,140,3,3,823,5,170,1,1,173,4,140,2,2,0,0,Up to You,Golem,Pixie,31
487,3,140,3,3,823,5,170,1,1,163,3,110,3,4,0,0,Up to You,Golem,Golem,5
487,3,140,3,3,823,5,170,1,1,180,3,140,3,3,1,0,Up to You,Golem,Zilla,15
487,3,140,3,3,787,4,140,1,1,143,4,110,3,3,0,0,Unsure,Golem,Gali,34
487,3,140,3,3,787,4,140,1,1,150,3,110,3,3,0,0,Unsure,Golem,Plant,17
487,3,140,3,3,787,4,140,1,1,180,3,140,3,3,1,0,Unsure,Golem,Zilla,17
940,4,140,2,2,963,5,170,1,1,255,5,160,2,2,0,0,Not Good,Dragon,Dragon,6
940,4,140,2,2,963,5,170,1,1,255,5,160,1,1,0,0,Not Good,Kato,Dragon,5
940,4,140,2,2,963,5,170,1,1,219,5,160,1,1,0,0,Not Good,Dragon,Kato,33
940,4,140,2,2,963,5,170,1,1,211,4,140,2,2,1,0,Not Good,Dragon,Golem,16
940,4,140,2,2,963,5,170,1,1,231,5,160,1,1,0,0,Not Good,Dragon,Gali,16
940,4,140,2,2,963,5,170,1,1,255,5,160,1,1,0,0,Not Good,Kato,Dragon,5
940,4,140,2,2,963,5,170,1,1,219,5,160,1,1,0,0,Not Good,Dragon,Kato,33
940,4,140,2,2,963,5,170,1,1,211,4,140,2,2,1,0,Not Good,Dragon,Golem,16
940,4,140,2,2,963,5,170,1,1,193,4,110,3,3,0,0,Not Good,Golem,Gali,12
940,4,140,2,2,963,5,170,1,1,255,5,160,2,2,0,0,Not Good,Dragon,Dragon,6
